ProductId,ProductCategory,ChannelId,Amount,Value,TransactionStartTime,PricingStrategy,FraudResult
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:46:23Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:46:27Z,2,0
ProductId_6,financial_services,ChannelId_2,-80.0,80,2018-11-19T11:46:30Z,2,0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2018-11-19T11:46:36Z,2,0
ProductId_6,financial_services,ChannelId_2,-180.0,180,2018-11-19T11:46:39Z,2,0
ProductId_6,financial_services,ChannelId_2,-125.0,125,2018-11-19T11:46:42Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:46:43Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:46:47Z,2,0
ProductId_6,financial_services,ChannelId_2,-12.0,12,2018-11-19T11:46:51Z,2,0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2018-11-19T11:46:55Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:47:05Z,2,0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2018-11-19T11:47:09Z,2,0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2018-11-19T11:47:12Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:47:14Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:47:23Z,2,0
ProductId_6,financial_services,ChannelId_2,-26.0,26,2018-11-19T11:47:25Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:47:27Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:47:32Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:47:35Z,2,0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2018-11-19T11:47:37Z,2,0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-19T11:47:40Z,2,0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2018-11-19T11:47:43Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:47:46Z,2,0
ProductId_6,financial_services,ChannelId_2,-622.0,622,2018-11-19T11:47:48Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:47:52Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:47:55Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:47:59Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:48:05Z,2,0
ProductId_6,financial_services,ChannelId_2,-250.0,250,2018-11-19T11:48:06Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:48:09Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:48:14Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:48:16Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:48:20Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:48:23Z,2,0
ProductId_6,financial_services,ChannelId_2,-8.0,8,2018-11-19T11:48:28Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:48:33Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:48:35Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:48:39Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:48:44Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:48:47Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:48:52Z,2,0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-19T11:48:55Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:48:59Z,2,0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2018-11-19T11:49:04Z,2,0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2018-11-19T11:49:07Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:49:12Z,2,0
ProductId_6,financial_services,ChannelId_2,-60.0,60,2018-11-19T11:49:16Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:49:20Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:49:23Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:49:26Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:49:28Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:49:33Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:49:36Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-19T11:49:38Z,1,0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-19T11:49:40Z,2,0
ProductId_6,financial_services,ChannelId_2,-60.0,60,2018-11-19T11:49:43Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:49:45Z,2,0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2018-11-19T11:49:51Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-19T11:49:53Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:49:54Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:49:58Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:50:01Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:50:04Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:50:09Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:50:14Z,2,0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-19T11:50:17Z,2,0
ProductId_6,financial_services,ChannelId_2,-60.0,60,2018-11-19T11:50:20Z,2,0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-19T11:50:23Z,2,0
ProductId_15,financial_services,ChannelId_3,15000.0,15000,2018-11-19T11:50:25Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:50:29Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:50:34Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:50:35Z,2,0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2018-11-19T11:50:38Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-19T11:50:39Z,4,0
ProductId_6,financial_services,ChannelId_2,-496.0,496,2018-11-19T11:50:42Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:50:45Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:50:50Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:50:54Z,2,0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-19T11:51:00Z,2,0
ProductId_21,utility_bill,ChannelId_1,4000.0,4720,2018-11-19T11:51:00Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:51:03Z,2,0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2018-11-19T11:51:11Z,2,0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2018-11-19T11:51:12Z,2,0
ProductId_6,financial_services,ChannelId_2,-200.0,200,2018-11-19T11:51:14Z,2,0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2018-11-19T11:51:19Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:51:22Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:51:26Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:51:31Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:51:34Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:51:38Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:51:43Z,2,0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2018-11-19T11:51:52Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:51:54Z,2,0
ProductId_6,financial_services,ChannelId_2,-15.5,16,2018-11-19T11:51:58Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:51:59Z,2,0
ProductId_6,financial_services,ChannelId_2,-65.0,65,2018-11-19T11:52:02Z,2,0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-19T11:52:07Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:52:12Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:52:15Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:52:18Z,2,0
ProductId_21,utility_bill,ChannelId_1,4000.0,4720,2018-11-19T11:52:19Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:52:22Z,2,0
ProductId_6,financial_services,ChannelId_2,-644.0,644,2018-11-19T11:52:29Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:52:37Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:52:41Z,2,0
ProductId_6,financial_services,ChannelId_2,-32.0,32,2018-11-19T11:52:45Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:52:49Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:52:52Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:52:56Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:53:02Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:53:04Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:53:08Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:53:13Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:53:14Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:53:18Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:53:23Z,2,0
ProductId_6,financial_services,ChannelId_2,-55.0,55,2018-11-19T11:53:26Z,2,0
ProductId_6,financial_services,ChannelId_2,-1250.0,1250,2018-11-19T11:53:29Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:53:36Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:53:40Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:53:51Z,2,0
ProductId_4,airtime,ChannelId_3,10000.0,10000,2018-11-19T11:53:51Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:53:58Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:54:00Z,2,0
ProductId_9,financial_services,ChannelId_1,500.0,500,2018-11-19T11:54:02Z,0,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:54:02Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:54:08Z,2,0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-19T11:54:10Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:54:12Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:54:17Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:54:21Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:54:26Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:54:27Z,2,0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-19T11:54:30Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:54:38Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:54:41Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:54:44Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:54:47Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:54:49Z,2,0
ProductId_6,financial_services,ChannelId_2,-60.0,60,2018-11-19T11:54:54Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:54:58Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:55:01Z,2,0
ProductId_6,financial_services,ChannelId_2,-15.0,15,2018-11-19T11:55:05Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:55:07Z,2,0
ProductId_6,financial_services,ChannelId_2,-622.0,622,2018-11-19T11:55:11Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:55:14Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:55:19Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:55:21Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:55:24Z,2,0
ProductId_6,financial_services,ChannelId_2,-250.0,250,2018-11-19T11:55:26Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:55:28Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:55:30Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:55:34Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:55:38Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:55:42Z,2,0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2018-11-19T11:55:49Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:55:52Z,2,0
ProductId_6,financial_services,ChannelId_2,-600.0,600,2018-11-19T11:55:55Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:55:58Z,2,0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2018-11-19T11:56:05Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:56:09Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:56:12Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:56:16Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:56:21Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:56:25Z,2,0
ProductId_6,financial_services,ChannelId_2,-65.0,65,2018-11-19T11:56:27Z,2,0
ProductId_6,financial_services,ChannelId_2,-10.0,10,2018-11-19T11:56:29Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:56:32Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:56:35Z,2,0
ProductId_6,financial_services,ChannelId_2,-622.0,622,2018-11-19T11:56:41Z,2,0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2018-11-19T11:56:44Z,2,0
ProductId_6,financial_services,ChannelId_2,-45.0,45,2018-11-19T11:56:47Z,2,0
ProductId_6,financial_services,ChannelId_2,-87.5,88,2018-11-19T11:56:49Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:56:51Z,2,0
ProductId_6,financial_services,ChannelId_2,-70.0,70,2018-11-19T11:56:56Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:56:59Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:57:05Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:57:08Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:57:12Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:57:15Z,2,0
ProductId_6,financial_services,ChannelId_2,-1629.0,1629,2018-11-19T11:57:17Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-19T11:57:24Z,2,0
ProductId_6,financial_services,ChannelId_2,-250.0,250,2018-11-19T11:57:26Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:57:28Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:57:32Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:57:36Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:57:41Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-19T11:57:49Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-19T11:57:54Z,2,0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2018-11-19T11:57:57Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:58:00Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:58:02Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:58:05Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:58:13Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:58:16Z,2,0
ProductId_6,financial_services,ChannelId_2,-496.0,496,2018-11-19T11:58:19Z,2,0
ProductId_6,financial_services,ChannelId_2,-30.0,30,2018-11-19T11:58:21Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-19T11:58:24Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-19T11:58:30Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-20T08:46:54Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-20T08:47:41Z,2,0
ProductId_10,airtime,ChannelId_2,-1000.0,1000,2018-11-20T08:50:36Z,4,0
ProductId_10,airtime,ChannelId_3,2500.0,2500,2018-11-20T08:50:47Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T08:51:00Z,2,0
ProductId_1,airtime,ChannelId_3,2000.0,2000,2018-11-20T08:51:31Z,2,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-20T08:51:47Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T08:52:33Z,4,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T08:53:18Z,2,0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-20T09:01:10Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-20T09:01:27Z,2,0
ProductId_1,airtime,ChannelId_3,1000.0,1000,2018-11-20T09:02:36Z,2,0
ProductId_15,financial_services,ChannelId_3,2000.0,2000,2018-11-20T09:02:47Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T09:02:55Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T09:05:31Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-20T09:05:49Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T09:08:00Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T09:08:37Z,2,0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-20T09:08:38Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T09:13:52Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-20T09:14:07Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T09:17:32Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T09:18:37Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T09:24:55Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-20T09:25:33Z,2,0
ProductId_10,airtime,ChannelId_2,-500.0,500,2018-11-20T09:28:34Z,4,0
ProductId_3,airtime,ChannelId_3,1500.0,1500,2018-11-20T09:29:51Z,4,0
ProductId_6,financial_services,ChannelId_2,-75.0,75,2018-11-20T09:30:40Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-20T09:33:44Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T09:34:17Z,4,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-20T09:35:23Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T09:37:10Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T09:37:46Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T09:38:07Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T09:38:44Z,2,0
ProductId_10,airtime,ChannelId_3,3000.0,3000,2018-11-20T09:44:46Z,2,0
ProductId_3,airtime,ChannelId_3,800.0,800,2018-11-20T09:50:57Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-20T09:51:38Z,2,0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-20T09:56:53Z,4,0
ProductId_6,financial_services,ChannelId_2,-100.0,100,2018-11-20T09:57:40Z,2,0
ProductId_15,financial_services,ChannelId_3,10000.0,10000,2018-11-20T10:05:19Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T10:09:02Z,2,0
ProductId_3,airtime,ChannelId_3,2000.0,2000,2018-11-20T10:09:10Z,4,0
ProductId_1,airtime,ChannelId_3,1000.0,1000,2018-11-20T10:10:19Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T10:10:35Z,2,0
ProductId_3,airtime,ChannelId_3,10000.0,10000,2018-11-20T10:11:28Z,2,0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2018-11-20T10:12:00Z,2,0
ProductId_3,airtime,ChannelId_3,1800.0,1800,2018-11-20T10:18:54Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T10:19:34Z,2,0
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-20T10:20:25Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T10:22:11Z,4,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T10:22:55Z,2,0
ProductId_1,airtime,ChannelId_3,10000.0,10000,2018-11-20T10:25:23Z,4,0
ProductId_6,financial_services,ChannelId_2,-500.0,500,2018-11-20T10:25:46Z,2,0
ProductId_10,airtime,ChannelId_3,2000.0,2000,2018-11-20T10:30:02Z,2,0
ProductId_4,airtime,ChannelId_3,500.0,500,2018-11-20T10:32:42Z,2,0
ProductId_10,airtime,ChannelId_3,500.0,500,2018-11-20T10:36:23Z,2,0
ProductId_10,airtime,ChannelId_3,700.0,700,2018-11-20T10:36:34Z,4,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T10:37:57Z,2,0
ProductId_6,financial_services,ChannelId_2,-20.0,20,2018-11-20T10:38:12Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T10:40:19Z,4,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T10:44:28Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T10:48:22Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T10:49:37Z,2,0
ProductId_15,financial_services,ChannelId_3,100000.0,100000,2018-11-20T10:52:38Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-20T10:53:48Z,2,0
ProductId_3,airtime,ChannelId_3,2200.0,2200,2018-11-20T10:53:51Z,4,0
ProductId_3,airtime,ChannelId_3,1100.0,1100,2018-11-20T10:54:34Z,2,0
ProductId_6,financial_services,ChannelId_2,-110.0,110,2018-11-20T10:54:35Z,2,0
ProductId_3,airtime,ChannelId_3,4000.0,4000,2018-11-20T11:10:17Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T11:10:45Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T11:12:38Z,2,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T11:13:18Z,2,0
ProductId_10,airtime,ChannelId_3,1000.0,1000,2018-11-20T11:13:38Z,2,0
ProductId_3,airtime,ChannelId_3,2100.0,2100,2018-11-20T11:15:27Z,4,0
ProductId_6,financial_services,ChannelId_2,-105.0,105,2018-11-20T11:16:12Z,2,0
ProductId_21,utility_bill,ChannelId_5,-5000.0,5750,2018-11-20T11:20:25Z,2,0
ProductId_24,movies,ChannelId_3,500.0,700,2018-11-20T11:21:38Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-20T11:22:00Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-20T11:22:52Z,2,0
ProductId_6,financial_services,ChannelId_2,-2000.0,2000,2018-11-20T11:22:54Z,2,0
ProductId_10,airtime,ChannelId_3,3000.0,3000,2018-11-20T11:32:01Z,2,0
ProductId_6,financial_services,ChannelId_2,-40.0,40,2018-11-20T11:32:19Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T11:33:46Z,4,0
ProductId_4,airtime,ChannelId_3,500.0,500,2018-11-20T11:34:32Z,4,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T11:34:38Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-20T11:35:03Z,2,0
ProductId_6,financial_services,ChannelId_2,-1000.0,1000,2018-11-20T11:35:37Z,2,0
ProductId_4,airtime,ChannelId_3,500.0,500,2018-11-20T11:38:56Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-20T11:39:14Z,2,0
ProductId_15,financial_services,ChannelId_3,1000.0,1000,2018-11-20T11:41:59Z,2,0
ProductId_11,data_bundles,ChannelId_3,500.0,500,2018-11-20T11:42:32Z,2,0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-20T11:45:52Z,2,0
ProductId_3,airtime,ChannelId_3,500.0,500,2018-11-20T11:50:06Z,4,0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-20T11:50:16Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-20T11:51:21Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T11:52:05Z,4,0
ProductId_6,financial_services,ChannelId_2,-50.0,50,2018-11-20T11:52:44Z,2,0
ProductId_15,financial_services,ChannelId_3,5000.0,5000,2018-11-20T11:57:26Z,2,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T11:58:05Z,2,0
ProductId_15,financial_services,ChannelId_3,800000.0,800000,2018-11-20T12:00:29Z,0,1
ProductId_15,financial_services,ChannelId_3,100000.0,100000,2018-11-20T12:02:42Z,0,0
ProductId_3,airtime,ChannelId_3,1000.0,1000,2018-11-20T12:05:20Z,2,0
ProductId_6,financial_services,ChannelId_2,-25.0,25,2018-11-20T12:06:03Z,2,0
